"id","monster_id","name","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_piece_number","drop_level"
"EEN10069","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","4","42","","","","","","","","",""
"EEN10070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10071","MON40072","森JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","4","30","MTR10209","100000","","","","","","",""
"EEN10072","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","31","","","","","","","","",""
"EEN10073","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2881","99","1210","160","0","100000","0","3","-1","-1","4","45","","","","","","","","",""
"EEN10074","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","12","","","","","","","","",""
"EEN10075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10076","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2881","99","1210","160","0","100000","0","3","-1","-1","4","43","MTR10210","100000","","","","","","",""
"EEN10077","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","11","","","","","","","","",""
"EEN10078","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","3361","99","1646","516","0","100000","0","3","-1","-1","3","52","","","","","","","","",""
"EEN10079","MON40072","森JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","4","29","","","","","","","","",""
"EEN10080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10081","MON40015","龙人撼地者","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","4","69","","","","","","","","",""
"EEN10082","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","13","","","","","","","","",""
"EEN10083","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","31","","","","","","","","",""
"EEN10084","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","4","37","","","","","","","","",""
"EEN10085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10086","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2881","99","1210","160","0","100000","0","3","-1","-1","4","46","MTR10211","100000","","","","","","",""
"EEN10087","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","37","","","","","","","","",""
"EEN10088","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","12","","","","","","","","",""
"EEN10089","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","4","34","","","","","","","","",""
"EEN10090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10091","MON40001","森元素","0","MAI00005","1","AAI00002","1","","","","2881","99","1210","160","0","100000","0","3","-1","-1","4","37","","","","","","","","",""
"EEN10092","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","4","34","","","","","","","","",""
"EEN10093","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","4","40","","","","","","","","",""
"EEN10094","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","36","","","","","","","","",""
"EEN10095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10096","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","4","35","MTR10212","100000","","","","","","",""
"EEN10097","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","1961","99","1701","0","0","100000","0","3","-1","-1","4","32","","","","","","","","",""
"EEN10098","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","14","","","","","","","","",""
"EEN10099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10101","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","11","MTR10078","100000","","","","","","",""
"EEN10102","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","11","","","","","","","","",""
"EEN10103","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","4","36","","","","","","","","",""
"EEN10104","MON40072","森JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2001","99","1100","333","0","100000","0","3","-1","-1","4","32","","","","","","","","",""
"EEN10105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10106","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","4","34","","","","","","","","",""
"EEN10107","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","2301","99","1530","40","0","100000","0","3","-1","-1","4","40","","","","","","","","",""
"EEN10108","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","38","","","","","","","","",""
"EEN10109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10111","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","11","MTR10131","100000","","","","","","",""
"EEN10112","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","4","38","","","","","","","","",""
"EEN10113","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","4","43","","","","","","","","",""
"EEN10114","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","13","","","","","","","","",""
"EEN10115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10116","MON40015","龙人撼地者","0","MAI00005","2","AAI00010","1","","","","4242","99","2221","240","0","100000","0","3","-1","-1","4","70","","","","","","","","",""
"EEN10117","MON40007","阴森的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","900","99","3301","0","0","100000","0","3","-1","-1","4","43","","","","","","","","",""
"EEN10118","MON40007","阴森的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","900","99","3301","0","0","100000","0","3","-1","-1","4","47","","","","","","","","",""
"EEN10119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10121","MON40070","森重火炮","0","MAI00006","1","AAI00113","2","","","","7","99","1240","100000","0","100000","0","3","-1","-1","4","12","MTR10046","100000","","","","","","",""
"EEN10122","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","2421","99","1821","80","0","100000","0","3","-1","-1","4","39","","","","","","","","",""
"EEN10123","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","37","","","","","","","","",""
"EEN10124","MON40008","隐匿猫头鹰","0","MAI00005","2","AAI00028","1","","","","2421","99","1100","0","0","100000","0","3","-1","-1","4","33","","","","","","","","",""
"EEN10125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10126","MON40010","骷髅弓箭手","1","MAI00006","1","AAI00115","1","","","","21406","99","2291","240","0","100000","0","3","-1","-1","4","254","MTR00001","100000","","","","","","",""
"EEN10127","MON40073","战争古树","1","MAI00005","1","AAI00002","1","","","0","43216","99","2401","1170","0","100000","0","3","-1","-1","4","520","MTR00001","100000","","","","","","",""
"EEN10128","MON40028","石化作战傀儡","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","52823","99","2523","240","0","100000","0","3","-1","-1","4","476","MTR00001","100000","","","","","","",""
"EEN10129","MON40057","泰兰德","1","MAI00007|MAI00002|MAI00007","3|3|3","AAI00114|AAI00109|AAI00114","1|1|1","ACT00001","33000","0","44917","99","2861","360","0","100000","0","3","-1","-1","4","530","MTR00010","100000","","","","","MOP10008","1",""
"EEN10130","MON40064","熊猫人","1","MAI00005","2|2|2","AAI00073","2","","","","49922","99","2271","600","0","100000","0","3","-1","-1","4","553","MTR00012","100000","","","","","MOP10012","1",""
"EEN10131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN10150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN11001","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","57","MTR10159","100000","","","","","","",""
"EEN11002","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","64","","","","","","","","",""
"EEN11003","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","3","52","","","","","","","","",""
"EEN11004","MON40007","阴森的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","4","57","","","","","","","","",""
"EEN11005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN11006","MON10069","火小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","1","67","","","","","","","","",""
"EEN11007","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","","",""
"EEN11008","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","3","52","","","","","","","","",""
"EEN11009","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","4","66","","","","","","","","",""
"EEN11010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN11011","MON10007","狂怒的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","1","53","MTR10228","100000","","","","","","",""
"EEN11012","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","3","49","","","","","","","","",""
"EEN11013","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","58","","","","","","","","",""
"EEN11014","MON40069","森小恶魔","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","4","56","","","","","","","","",""
"EEN11015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
