"id","name","monster_id","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_level"
"NEN09129","光法","MON30067","1","MAI00005|MAI00005|MAI00005","2|2|1","AAI00022|AAI00023|AAI00022","1|1|1","ACT00001","33000","0","42206","99","1981","229","0","100000","0","3","-1","-1","3","398","MTR00012","100000","","","","","",""
"NEN09130","世界萨","MON30057","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00107|AAI00014|AAI00107","1|1|1","ACT00001","33000","0","49712","99","2488","314","0","100000","0","3","-1","-1","3","585","MTR00006","100000","","","","","",""
"NEN09131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN09150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10001","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","29","MTR10066","100000","","","","","",""
"NEN10002","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","31","","","","","","","",""
"NEN10003","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","29","","","","","","","",""
"NEN10004","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","28","","","","","","","",""
"NEN10005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10006","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","22","","","","","","","",""
"NEN10007","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","1582","99","849","240","0","100000","0","3","-1","-1","4","21","","","","","","","",""
"NEN10008","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","23","","","","","","","",""
"NEN10009","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","1582","99","849","240","0","100000","0","3","-1","-1","4","25","","","","","","","",""
"NEN10010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10011","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","4","28","MTR10124","100000","","","","","",""
"NEN10012","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","23","","","","","","","",""
"NEN10013","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","4","36","","","","","","","",""
"NEN10014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10016","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10017","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","4","33","","","","","","","",""
"NEN10018","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","28","","","","","","","",""
"NEN10019","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","31","","","","","","","",""
"NEN10020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10021","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","26","MTR10043","100000","","","","","",""
"NEN10022","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10023","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","23","","","","","","","",""
"NEN10024","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10026","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","23","MTR10185","100000","","","","","",""
"NEN10027","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","22","","","","","","","",""
"NEN10028","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10031","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","28","","","","","","","",""
"NEN10032","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","32","","","","","","","",""
"NEN10033","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10034","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10036","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","6","99","889","100000","0","100000","0","3","-1","-1","4","8","MTR10136","100000","","","","","",""
"NEN10037","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","24","","","","","","","",""
"NEN10038","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","28","","","","","","","",""
"NEN10039","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10041","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","25","","","","","","","",""
"NEN10042","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10043","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","6","99","889","100000","0","100000","0","3","-1","-1","4","10","","","","","","","",""
"NEN10044","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","24","","","","","","","",""
"NEN10045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10046","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","25","MTR10186","100000","","","","","",""
"NEN10047","龙人撼地者","MON40015","0","MAI00005","2","AAI00010","1","","","","2969","99","1668","140","0","100000","0","3","-1","-1","4","52","","","","","","","",""
"NEN10048","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","30","","","","","","","",""
"NEN10049","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","30","","","","","","","",""
"NEN10050","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10051","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","733","99","2547","0","0","100000","0","3","-1","-1","4","35","MTR10259","100000","","","","","",""
"NEN10052","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","28","","","","","","","",""
"NEN10053","石化南瓜","MON40051","0","MAI00005","2","AAI00002","1","","","","6","99","1092","4500","0","100000","0","3","-1","-1","4","12","PUM40001","50000","STS00001","50000","","","",""
"NEN10054","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","1547","99","1120","23","0","100000","0","3","-1","-1","4","24","","","","","","","",""
"NEN10055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10056","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","25","","","","","","","",""
"NEN10057","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","6","99","889","100000","0","100000","0","3","-1","-1","4","9","","","","","","","",""
"NEN10058","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10059","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","25","","","","","","","",""
"NEN10060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10061","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","26","MTR10187","100000","","","","","",""
"NEN10062","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10063","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","1701","99","1352","47","0","100000","0","3","-1","-1","4","30","","","","","","","",""
"NEN10064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10066","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","27","","","","","","","",""
"NEN10067","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10068","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","1582","99","849","240","0","100000","0","3","-1","-1","4","25","","","","","","","",""
"NEN10069","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","1391","99","1198","0","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10071","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","1582","99","849","240","0","100000","0","3","-1","-1","4","25","MTR10076","100000","","","","","",""
"NEN10072","隐匿猫头鹰","MON40008","0","MAI00005","2","AAI00028","1","","","","1701","99","849","0","0","100000","0","3","-1","-1","4","22","","","","","","","",""
"NEN10073","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","32","","","","","","","",""
"NEN10074","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","6","99","889","100000","0","100000","0","3","-1","-1","4","9","","","","","","","",""
"NEN10075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10076","森元素","MON40001","0","MAI00005","1","AAI00002","1","","","","2010","99","850","93","0","100000","0","3","-1","-1","4","31","MTR10188","100000","","","","","",""
"NEN10077","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","6","99","889","100000","0","100000","0","3","-1","-1","4","10","","","","","","","",""
"NEN10078","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","2457","99","1208","376","0","100000","0","3","-1","-1","3","36","","","","","","","",""
"NEN10079","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","1582","99","849","240","0","100000","0","3","-1","-1","4","26","","","","","","","",""
"NEN10080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN10081","龙人撼地者","MON40015","0","MAI00005","2","AAI00010","1","","","","2969","99","1668","140","0","100000","0","3","-1","-1","4","46","","","","","","","",""
